timestamp,fundingRate
2023-07-19 16:00:00+00:00,0.0001
2023-07-20 00:00:00+00:00,0.0001
2023-07-20 08:00:00+00:00,0.0001
2023-07-20 16:00:00+00:00,0.0001
2023-07-21 00:00:00+00:00,0.0001
2023-07-21 08:00:00+00:00,0.0001
2023-07-21 16:00:00+00:00,0.0001
2023-07-22 00:00:00+00:00,0.0001
2023-07-22 08:00:00+00:00,0.0001
2023-07-22 16:00:00+00:00,0.0001
2023-07-23 00:00:00+00:00,0.0001
2023-07-23 08:00:00+00:00,0.0001
2023-07-23 16:00:00+00:00,0.0001
2023-07-24 00:00:00+00:00,5.782e-05
2023-07-24 08:00:00+00:00,0.0001
2023-07-24 16:00:00+00:00,0.0001
2023-07-25 00:00:00+00:00,0.0001
2023-07-25 08:00:00+00:00,0.0001
2023-07-25 16:00:00+00:00,0.0001
2023-07-26 00:00:00+00:00,0.0001
2023-07-26 08:00:00+00:00,1.018e-05
2023-07-26 16:00:00+00:00,0.0001
2023-07-27 00:00:00+00:00,0.0001
2023-07-27 08:00:00+00:00,0.0001
2023-07-27 16:00:00+00:00,0.0001
2023-07-28 00:00:00+00:00,0.0001
2023-07-28 08:00:00+00:00,0.0001
2023-07-28 16:00:00+00:00,0.0001
2023-07-29 00:00:00+00:00,0.0001
2023-07-29 08:00:00+00:00,0.0001
2023-07-29 16:00:00+00:00,0.0001
2023-07-30 00:00:00+00:00,0.0001
2023-07-30 08:00:00+00:00,0.0001
2023-07-30 16:00:00+00:00,0.0001
2023-07-31 00:00:00+00:00,0.0001
2023-07-31 08:00:00+00:00,0.0001
2023-07-31 16:00:00+00:00,0.0001
2023-08-01 00:00:00+00:00,0.0001
2023-08-01 08:00:00+00:00,0.0001
2023-08-01 16:00:00+00:00,0.0001
2023-08-02 00:00:00+00:00,0.0001
2023-08-02 08:00:00+00:00,0.0001
2023-08-02 16:00:00+00:00,0.0001
2023-08-03 00:00:00+00:00,0.0001
2023-08-03 08:00:00+00:00,0.0001
2023-08-03 16:00:00+00:00,0.0001
2023-08-04 00:00:00+00:00,0.0001
2023-08-04 08:00:00+00:00,0.0001
2023-08-04 16:00:00+00:00,0.0001
2023-08-05 00:00:00+00:00,0.0001
2023-08-05 08:00:00+00:00,0.0001
2023-08-05 16:00:00+00:00,0.0001
2023-08-06 00:00:00+00:00,0.0001
2023-08-06 08:00:00+00:00,0.0001
2023-08-06 16:00:00+00:00,0.0001
2023-08-07 00:00:00+00:00,0.0001
2023-08-07 08:00:00+00:00,0.0001
2023-08-07 16:00:00+00:00,0.0001
2023-08-08 00:00:00+00:00,0.0001
2023-08-08 08:00:00+00:00,0.0001
2023-08-08 16:00:00+00:00,0.0001
2023-08-09 00:00:00+00:00,9.999e-05
2023-08-09 08:00:00+00:00,0.0001
2023-08-09 16:00:00+00:00,7.95e-05
2023-08-10 00:00:00+00:00,0.0001
2023-08-10 08:00:00+00:00,0.0001
2023-08-10 16:00:00+00:00,0.0001
2023-08-11 00:00:00+00:00,0.0001
2023-08-11 08:00:00+00:00,0.0001
2023-08-11 16:00:00+00:00,0.0001
2023-08-12 00:00:00+00:00,0.0001
2023-08-12 08:00:00+00:00,0.0001
2023-08-12 16:00:00+00:00,0.0001
2023-08-13 00:00:00+00:00,3.262e-05
2023-08-13 08:00:00+00:00,4.078e-05
2023-08-13 16:00:00+00:00,0.0001
2023-08-14 00:00:00+00:00,0.0001
2023-08-14 08:00:00+00:00,0.0001
2023-08-14 16:00:00+00:00,0.0001
