timestamp,fundingRate
2025-08-21 16:00:00+00:00,7.674e-05
2025-08-22 00:00:00+00:00,9.019e-05
2025-08-22 08:00:00+00:00,0.0001
2025-08-22 16:00:00+00:00,0.0001
2025-08-23 00:00:00+00:00,0.0001
2025-08-23 08:00:00+00:00,0.0001
2025-08-23 16:00:00+00:00,0.0001
2025-08-24 00:00:00+00:00,9.281e-05
2025-08-24 08:00:00+00:00,0.0001
2025-08-24 16:00:00+00:00,0.0001
2025-08-25 00:00:00+00:00,0.0001
2025-08-25 08:00:00+00:00,0.0001
2025-08-25 16:00:00+00:00,2.5e-05
2025-08-26 00:00:00+00:00,-7.169e-05
2025-08-26 08:00:00+00:00,-1.093e-05
2025-08-26 16:00:00+00:00,-2.697e-05
2025-08-27 00:00:00+00:00,-3.103e-05
2025-08-27 08:00:00+00:00,-4.995e-05
2025-08-27 16:00:00+00:00,-2.053e-05
2025-08-28 00:00:00+00:00,-4.41e-05
2025-08-28 08:00:00+00:00,6.361e-05
2025-08-28 16:00:00+00:00,6.165e-05
2025-08-29 00:00:00+00:00,-6.272e-05
2025-08-29 08:00:00+00:00,6.085e-05
2025-08-29 16:00:00+00:00,7.35e-06
2025-08-30 00:00:00+00:00,9.984e-05
2025-08-30 08:00:00+00:00,6.511e-05
2025-08-30 16:00:00+00:00,5.071e-05
2025-08-31 00:00:00+00:00,6.017e-05
2025-08-31 08:00:00+00:00,2.537e-05
2025-08-31 16:00:00+00:00,-6.512e-05
2025-09-01 00:00:00+00:00,1.043e-05
2025-09-01 08:00:00+00:00,6.786e-05
